Selection,View,Channel,Begin Time (s),End Time (s),Delta Time (s),File Offset (s),Low Freq (Hz),High Freq (Hz),Peak Freq (Hz),Begin File,Begin Path,Tonal,Signal strength,Background,AR comment,SNR NIST Quick (dB FS),SNR order,species,certainty,comment,type,WH ID,WH Comment,NEW analysis
10455,Spectrogram 1,1,166418.564366667,166420.621366667,2.057,260.933,47.1,364.7,117.2,1208533023.050106225015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050106225015.wav,,,,,38.46,576,BH,High,,,,,yes
4594,Spectrogram 1,1,37860.1843,37862.3713,2.187,70.156,120.0,270.0,193.4,1208533023.041026185015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041026185015.wav,,,,,17.0,3443,BH,High,,,,,y
13071,Spectrogram 1,1,227817.130666666,227818.559666666,1.429,176.11,30.8,227.9,152.3,1208533023.050216005015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050216005015.wav,,,,,26.53,3201,BH,High,,,,,yes
8036,Spectrogram 1,1,112450.264,112451.355,1.091,278.061,172.7,236.1,205.1,1208533023.041215065015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041215065015.wav,,,,,8.29,5559,BH,High,,,,,
10615,Spectrogram 1,1,169479.005366667,169480.110366667,1.105,22.407,59.3,660.5,357.4,1208533023.050107175015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050107175015.wav,,,,,18.25,3390,BH,High,,,,,yes
3748,Spectrogram 1,1,22294.473966667,22294.984966667,0.511,100.678,152.6,557.7,246.1,1208533023.041016165015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041016165015.wav,,,,,12.47,4425,BH,High,,us,,,
11965,Spectrogram 1,1,194581.370633333,194583.189633333,1.819,231.198,71.9,341.3,87.9,1208533023.050114125015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050114125015.wav,,,,,38.38,597,BH,High,,,,,yes
10942,Spectrogram 1,1,174884.964666667,174887.866666667,2.902,29.662,47.9,215.6,140.6,1208533023.050109125015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050109125015.wav,,,,,37.25,844,BH,High,,,,,yes
13210,Spectrogram 1,1,231114.024966666,231116.601966666,2.577,173.794,49.6,433.9,169.9,1208533023.050218225015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050218225015.wav,,,,,37.16,864,BH,High,,,,,yes
5524,Spectrogram 1,1,54447.3333,54449.5193,2.186,161.716,98.0,324.5,199.2,1208533023.041031145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041031145015.wav,,,,,10.99,5018,BH,High,,,,,y
1150,Spectrogram 1,1,3895.939666667,3896.532666667,0.593,296.497,88.2,488.2,304.7,1208533023.041001165015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041001165015.wav,,,,,31.26,2661,BH,High,,,,,
7442,Spectrogram 1,1,98700.4303,98701.7733,1.343,25.093,90.0,228.0,181.6,1208533023.041202175015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041202175015.wav,,,,,34.17,1782,BH,High,,,,,yes
2251,Spectrogram 1,1,9199.9897,9201.5707,1.581,201.927,35.9,179.6,99.6,1208533023.041012015015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041012015015.wav,,,,,-1.95,5715,BH,High,,,,,yes
1356,Spectrogram 1,1,4553.820666667,4554.898666667,1.078,54.673,60.0,180.0,134.8,1208533023.041004045015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041004045015.wav,,,,,-3.91,5808,BH,High,,,,,
1032,Spectrogram 1,1,2681.353,2684.377,3.024,281.812,124.5,4755.2,310.5,1208533023.040929145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.040929145015.wav,,,,,12.71,4341,BH,High,,,,,
10733,Spectrogram 1,1,171789.832633333,171791.040633333,1.208,233.72,64.1,244.6,82.0,1208533023.050108205015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050108205015.wav,,,,,34.09,1812,BH,High,,,,,
906,Spectrogram 1,1,2304.788366667,2305.612366667,0.824,205.236,224.9,550.3,269.5,1208533023.040929025015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.040929025015.wav,,,,,12.53,4402,BH,High,,ssong,,,
9701,Spectrogram 1,1,147340.990666666,147341.896666666,0.906,78.481,81.6,262.1,146.5,1208533023.050101185015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050101185015.wav,,,,,35.11,1459,BH,High,,us,,,
5525,Spectrogram 1,1,54464.5453,54466.2343,1.689,178.928,104.1,275.5,181.6,1208533023.041031145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041031145015.wav,,,,,12.84,4293,BH,High,,,,,y
12163,Spectrogram 1,1,199115.990033333,199118.198033333,2.208,267.175,58.0,330.8,123.0,1208533023.050115165015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050115165015.wav,,,,,36.91,930,BH,High,,,,,yes
11741,Spectrogram 1,1,189082.132333333,189086.311333333,4.179,130.635,35.6,225.7,117.2,1208533023.050112095015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050112095015.wav,,,,,33.62,1972,BH,High,,,,,yes
5397,Spectrogram 1,1,52900.965966667,52902.697966666,1.732,114.894,31.1,267.1,105.5,1208533023.041031055015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041031055015.wav,,,,,28.08,3132,BH,High,,,,,y
9236,Spectrogram 1,1,138664.073333333,138668.837333333,4.764,98.687,38.2,2414.0,140.6,1208533023.041227155015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041227155015.wav,,,,,14.48,3802,BH,High,,,,,yes
2958,Spectrogram 1,1,15912.915366667,15913.868366667,0.953,17.263,67.1,469.6,76.2,1208533023.041014145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041014145015.wav,,,,,37.95,683,BH,High,,,,,
13018,Spectrogram 1,1,226029.343966666,226030.167966666,0.824,187.963,113.2,363.7,222.7,1208533023.050213065015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050213065015.wav,,,,,10.68,5140,BH,High,,us,,,
12993,Spectrogram 1,1,223845.303366666,223847.598366666,2.295,103.549,60.8,320.4,111.3,1208533023.050210115015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050210115015.wav,,,,,37.41,814,BH,High,,,,,yes
13893,Spectrogram 1,1,245455.704366666,245457.526366667,1.822,119.187,46.6,151.4,76.2,1208533023.050312085015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050312085015.wav,,,,,-4.4,5832,BH,High,,,,,
13154,Spectrogram 1,1,230042.994966666,230044.964966666,1.97,2.555,92.4,326.5,158.2,1208533023.050218105015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050218105015.wav,,,,,32.0,2472,BH,High,,,,,yes
5959,Spectrogram 1,1,60989.5497,60992.1697,2.62,105.27,122.2,384.9,228.5,1208533023.041101185015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041101185015.wav,,,,,15.2,3652,BH,High,,,,,y
3709,Spectrogram 1,1,21800.5097,21802.3717,1.862,206.55,35.9,353.3,205.1,1208533023.041016115015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041016115015.wav,,,,,36.96,914,BH,High,,,,,yes
5119,Spectrogram 1,1,48715.699366667,48716.935366666,1.236,128.682,68.7,223.3,105.5,1208533023.041029145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041029145015.wav,,,,,33.05,2153,BH,High,,,,,
10154,Spectrogram 1,1,157083.740366666,157086.403366667,2.663,223.664,64.7,282.4,164.1,1208533023.050104185015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050104185015.wav,,,,,33.17,2109,BH,High,,,,,yes
13222,Spectrogram 1,1,231475.273366666,231476.265366666,0.992,235.074,75.6,207.1,140.6,1208533023.050219025015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050219025015.wav,,,,,33.05,2157,BH,High,,,,,
9012,Spectrogram 1,1,133194.146,133196.333,2.187,27.129,5.8,286.0,5.9,1208533023.041223135015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041223135015.wav,,,,,34.22,1763,BH,High,,,,,yes
12161,Spectrogram 1,1,199071.988033333,199073.655033333,1.667,223.173,46.4,261.1,152.3,1208533023.050115165015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050115165015.wav,,,,,33.23,2095,BH,High,,,,,yes
9154,Spectrogram 1,1,137166.0637,137166.9027,0.839,100.265,134.0,302.9,234.4,1208533023.041226125015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041226125015.wav,,,,,9.98,5382,BH,High,faint,,,,
6537,Spectrogram 1,1,75638.748966667,75640.199966667,1.451,57.348,128.7,268.7,134.8,1208533023.041118005015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041118005015.wav,,,,,10.36,5269,BH,High,,,,,y
10897,Spectrogram 1,1,174147.0537,174148.9807,1.927,191.586,65.9,383.2,158.2,1208533023.050109095015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050109095015.wav,3,1.0,3.0,,41.23,114,BH,High,,,,,yes
7081,Spectrogram 1,1,90521.226966667,90521.531966667,0.305,243.706,86.0,229.4,164.1,1208533023.041125165015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041125165015.wav,,,,,33.11,2132,BH,High,faint,,,,
11473,Spectrogram 1,1,184346.223333333,184347.955333333,1.732,193.441,112.9,297.0,199.2,1208533023.050111065015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050111065015.wav,,,,,13.59,4029,BH,High,,,,,yes
4219,Spectrogram 1,1,26652.871366667,26654.046366667,1.175,260.116,52.8,563.6,58.6,1208533023.041021065015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041021065015.wav,X,,,,42.41,41,BH,High,,us,,,
3853,Spectrogram 1,1,23975.8677,23976.6227,0.755,282.557,217.2,616.4,287.1,1208533023.041019145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041019145015.wav,,,,,12.09,4565,BH,High,,ds,,,
12780,Spectrogram 1,1,216427.499333333,216428.437333333,0.938,183.638,138.7,208.0,169.9,1208533023.050204025015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050204025015.wav,,,,,9.23,5519,BH,High,faint,low,,,
5654,Spectrogram 1,1,55799.455366667,55802.227366667,2.772,14.16,48.9,5731.2,222.7,1208533023.041031195015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041031195015.wav,,,,,12.33,4471,BH,High,us,ssong,,,y
11258,Spectrogram 1,1,180445.019,180446.47,1.451,191.144,179.6,389.2,240.2,1208533023.050110115015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050110115015.wav,,,,,12.23,4510,BH,High,,,,,yes
11216,Spectrogram 1,1,179734.606033333,179740.582033334,5.976,80.598,29.9,245.5,41.0,1208533023.050110095015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050110095015.wav,,,,,35.07,1473,BH,High,,,,,yes
11559,Spectrogram 1,1,186507.180966667,186509.844966666,2.664,254.939,41.6,243.6,93.8,1208533023.050111195015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050111195015.wav,,,,,32.57,2303,BH,High,,,,,yes
3480,Spectrogram 1,1,19170.836633333,19172.634633333,1.798,276.263,35.9,628.7,52.7,1208533023.041015015015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041015015015.wav,X,,,,41.32,99,BH,High,,ssong,,,yes
13253,Spectrogram 1,1,232884.368633333,232887.248633333,2.88,144.629,68.2,229.3,146.5,1208533023.050220115015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050220115015.wav,,,,,34.84,1558,BH,High,,,,,yes
12744,Spectrogram 1,1,215413.804033333,215414.574033333,0.77,69.696,104.0,248.5,169.9,1208533023.050203065015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050203065015.wav,,,,,8.86,5543,BH,High,,,,,
7121,Spectrogram 1,1,91360.503966667,91363.036966667,2.533,183.08,47.9,173.7,134.8,1208533023.041125195015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041125195015.wav,,,,,-4.73,5848,BH,High,,,,,yes
7772,Spectrogram 1,1,106627.8037,106630.2937,2.49,154.265,46.7,262.6,152.3,1208533023.041209025015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041209025015.wav,,,,,29.36,3016,BH,High,,,,,yes
13300,Spectrogram 1,1,234715.146633333,234717.636633333,2.49,175.871,43.4,216.9,87.9,1208533023.050223225015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050223225015.wav,,,,,33.23,2096,BH,High,,,,,yes
9536,Spectrogram 1,1,144959.2513,144960.3123,1.061,95.777,57.3,299.4,181.6,1208533023.050101045015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050101045015.wav,,,,,38.48,570,BH,High,,,,,yes
7065,Spectrogram 1,1,90404.376966667,90405.269966667,0.893,126.856,91.8,195.0,128.9,1208533023.041125165015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041125165015.wav,,,,,35.13,1453,BH,High,,,,,
1374,Spectrogram 1,1,4645.998666667,4646.846666667,0.848,146.851,150.0,336.0,281.2,1208533023.041004045015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041004045015.wav,,,,,9.77,5425,BH,High,,,,,
6018,Spectrogram 1,1,61871.522033333,61872.704033333,1.182,87.373,34.4,166.0,111.3,1208533023.041101225015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041101225015.wav,,,,,-4.26,5823,BH,High,,,,,
3642,Spectrogram 1,1,20778.4637,20780.4467,1.983,84.247,41.1,299.4,164.1,1208533023.041015205015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041015205015.wav,,,,,37.67,746,BH,High,,,,,
10064,Spectrogram 1,1,154111.1613,154112.9153,1.754,250.484,58.8,264.7,175.8,1208533023.050104005015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050104005015.wav,,,,,35.79,1266,BH,High,,,,,yes
5996,Spectrogram 1,1,61426.865666667,61428.597666667,1.732,242.657,61.1,293.3,64.5,1208533023.041101195015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041101195015.wav,,,,,38.45,578,BH,High,,,,,y
2280,Spectrogram 1,1,9551.255633333,9552.078633333,0.823,253.309,47.2,135.6,70.3,1208533023.041012025015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041012025015.wav,,,,,-0.52,5663,BH,High,,,,,
4897,Spectrogram 1,1,44627.403333333,44629.438333333,2.035,239.407,90.0,348.0,181.6,1208533023.041028115015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041028115015.wav,,,,,37.3,836,BH,High,,,,,y
5968,Spectrogram 1,1,61048.5277,61052.7067,4.179,164.248,42.8,415.5,222.7,1208533023.041101185015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041101185015.wav,,,,,35.85,1241,BH,High,,,,,y
11920,Spectrogram 1,1,193433.6417,193436.0017,2.36,283.133,35.9,251.5,111.3,1208533023.050114085015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050114085015.wav,,,,,33.49,2015,BH,High,,,,,yes
9722,Spectrogram 1,1,147527.030666666,147528.141666666,1.111,264.521,40.8,355.3,99.6,1208533023.050101185015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050101185015.wav,,,,,40.24,246,BH,High,,,,,
7752,Spectrogram 1,1,106110.094,106111.61,1.516,236.465,40.9,531.1,105.5,1208533023.041208235015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041208235015.wav,,,,,32.18,2423,BH,High,,,,,yes
12133,Spectrogram 1,1,198239.380666667,198240.189666667,0.809,290.224,52.3,273.2,146.5,1208533023.050115125015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050115125015.wav,,,,,34.88,1534,BH,High,,us,,,
9628,Spectrogram 1,1,145871.783633333,145873.536633333,1.753,108.769,44.6,254.8,146.5,1208533023.050101095015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050101095015.wav,,,,,37.14,871,BH,High,,,,,yes
8007,Spectrogram 1,1,111720.53,111721.529,0.999,148.228,92.1,253.4,175.8,1208533023.041214105015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041214105015.wav,,,,,24.11,3273,BH,High,faint,,,,
3703,Spectrogram 1,1,21522.497333333,21525.358333333,2.861,228.401,211.3,358.1,281.2,1208533023.041016065015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041016065015.wav,,,,,9.51,5483,BH,High,long loud 300hz,moan,,,
11922,Spectrogram 1,1,193512.3847,193514.7667,2.382,62.009,24.0,377.2,164.1,1208533023.050114095015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050114095015.wav,,,,,38.34,603,BH,High,ds,ssong,,,yes
9918,Spectrogram 1,1,150306.169366666,150306.956366666,0.787,44.464,35.0,157.3,105.5,1208533023.050102145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050102145015.wav,,,,,-1.9,5712,BH,High,faint,,,,
10772,Spectrogram 1,1,172263.823033333,172267.071033333,3.248,107.953,59.9,664.7,216.8,1208533023.050109005015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050109005015.wav,,,,,18.12,3399,BH,High,,,,,yes
13211,Spectrogram 1,1,231119.177966666,231120.801966667,1.624,178.947,43.4,607.4,193.4,1208533023.050218225015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050218225015.wav,,,,,40.26,242,BH,High,,,,,yes
7076,Spectrogram 1,1,90454.035966667,90454.958966667,0.923,176.515,189.3,327.0,252.0,1208533023.041125165015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041125165015.wav,,,,,15.62,3582,BH,High,,,,,
8162,Spectrogram 1,1,115240.273966667,115241.242966667,0.969,68.938,33.7,183.4,70.3,1208533023.041216125015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041216125015.wav,,,,,-5.93,5911,BH,High,fish?,,BH,,
10538,Spectrogram 1,1,168117.438033333,168119.776033333,2.338,160.45,53.9,365.3,164.1,1208533023.050107085015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050107085015.wav,,,,,36.53,1037,BH,High,,,,,yes
5420,Spectrogram 1,1,53143.768,53144.744,0.976,57.755,63.0,286.3,216.8,1208533023.041031065015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041031065015.wav,,,,,32.6,2292,BH,High,,,,,
9920,Spectrogram 1,1,150313.138366666,150314.087366666,0.949,51.433,52.4,186.4,111.3,1208533023.050102145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050102145015.wav,,,,,-4.12,5818,BH,High,,,,,
3236,Spectrogram 1,1,17760.310366667,17763.319366667,3.009,65.376,83.8,467.1,275.4,1208533023.041014205015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041014205015.wav,,,,,36.92,923,BH,High,,,,,yes
9637,Spectrogram 1,1,146053.728633333,146057.343633333,3.615,290.714,44.6,363.1,105.5,1208533023.050101095015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050101095015.wav,,,,,38.39,593,BH,High,,,,,yes
4628,Spectrogram 1,1,38517.184633333,38519.544633333,2.36,127.454,60.0,1650.0,228.5,1208533023.041026215015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041026215015.wav,,,,,16.93,3448,BH,High,,,,,y
5585,Spectrogram 1,1,55028.964333333,55031.618333333,2.654,143.527,81.0,2574.7,193.4,1208533023.041031165015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041031165015.wav,,,,,14.91,3700,BH,High,loud,us,,,
12670,Spectrogram 1,1,214249.856666666,214251.545666666,1.689,105.414,86.9,364.9,169.9,1208533023.050201115015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050201115015.wav,,,,,36.57,1031,BH,High,,,,,yes
6631,Spectrogram 1,1,78180.103033333,78180.766033333,0.663,199.538,34.4,503.8,199.2,1208533023.041118145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041118145015.wav,,,,,36.38,1077,BH,High,,us,,,
9210,Spectrogram 1,1,137930.838966667,137932.280966667,1.442,265.228,163.1,384.5,228.5,1208533023.041227085015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041227085015.wav,,,,,13.27,4143,BH,High,,whoop,,,
5156,Spectrogram 1,1,49706.9633,49708.3713,1.408,220.06,117.5,618.6,205.1,1208533023.041029235015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041029235015.wav,,,,,12.25,4502,BH,High,us,ssong,,,y
6353,Spectrogram 1,1,72277.881366667,72279.224366667,1.343,295.773,50.2,234.2,134.8,1208533023.041116185015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041116185015.wav,,,,,31.83,2521,BH,High,,,,,y
9439,Spectrogram 1,1,143471.590633333,143472.716633333,1.126,107.621,108.3,261.1,181.6,1208533023.041231195015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041231195015.wav,,,,,13.97,3927,BH,High,,,,,yes
5339,Spectrogram 1,1,52288.558033333,52290.052033333,1.494,102.361,93.2,341.6,210.9,1208533023.041031035015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041031035015.wav,,,,,31.8,2527,BH,High,,,,,y
8317,Spectrogram 1,1,118884.857,118885.772,0.915,114.287,28.8,236.1,117.2,1208533023.041219005015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041219005015.wav,,,,,32.61,2287,BH,High,,us,,,
6066,Spectrogram 1,1,63411.546366667,63412.515366667,0.969,127.869,126.0,429.4,263.7,1208533023.041102085015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041102085015.wav,,,,,11.26,4903,BH,High,,ds,,,
13775,Spectrogram 1,1,243177.748033333,243179.848033333,2.1,240.727,37.5,200.0,93.8,1208533023.050310025015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050310025015.wav,,,,,33.21,2100,BH,High,,,,,yes
6457,Spectrogram 1,1,74278.915966667,74279.609966667,0.694,197.131,57.3,217.6,123.0,1208533023.041117185015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041117185015.wav,,,,,30.35,2864,BH,High,,,,,
8120,Spectrogram 1,1,114225.301666667,114226.354666667,1.053,253.539,138.2,253.4,193.4,1208533023.041216025015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041216025015.wav,,,,,10.32,5279,BH,High,,,,,
12217,Spectrogram 1,1,200841.990333333,200843.339333333,1.349,193.657,46.5,209.3,46.9,1208533023.050116085015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050116085015.wav,,,,,32.39,2363,BH,High,,us,,,
5293,Spectrogram 1,1,51654.924966667,51656.743966667,1.819,68.664,80.7,360.2,181.6,1208533023.041031015015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041031015015.wav,,,,,29.2,3037,BH,High,us,ssong,,,y
3044,Spectrogram 1,1,16192.929366667,16194.677366667,1.748,297.277,114.0,491.2,234.4,1208533023.041014145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041014145015.wav,,,,,15.58,3588,BH,High,,,,,
12278,Spectrogram 1,1,202179.195966667,202180.501966666,1.306,31.316,52.3,261.6,181.6,1208533023.050117145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050117145015.wav,,,,,28.3,3120,BH,High,,,,,
10908,Spectrogram 1,1,174305.142666667,174307.221666667,2.079,49.79,65.9,245.5,123.0,1208533023.050109105015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050109105015.wav,,,,,34.26,1748,BH,High,,,,,yes
10055,Spectrogram 1,1,153962.1733,153964.1443,1.971,101.496,47.1,1741.2,164.1,1208533023.050104005015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050104005015.wav,,,,,14.49,3801,BH,High,,,,,yes
13596,Spectrogram 1,1,241029.549966666,241030.278966667,0.729,192.119,52.4,215.5,134.8,1208533023.050309005015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050309005015.wav,,,,,28.41,3114,BH,High,faint,,,,
13080,Spectrogram 1,1,228231.004,228231.748,0.744,290.056,56.8,163.3,111.3,1208533023.050216045015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050216045015.wav,,,,,-3.07,5764,BH,High,faint,low,BH,,
6503,Spectrogram 1,1,74893.327033333,74895.210033333,1.883,211.685,67.2,313.4,187.5,1208533023.041117205015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041117205015.wav,,,,,32.16,2432,BH,High,,,,,y
10404,Spectrogram 1,1,165293.952366667,165295.570366667,1.618,36.04,58.3,198.1,123.0,1208533023.050106185015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050106185015.wav,,,,,36.13,1155,BH,High,,,,,
11115,Spectrogram 1,1,177651.174033333,177653.664033333,2.49,96.63,95.8,191.6,134.8,1208533023.050109225015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050109225015.wav,,,,,12.39,4456,BH,High,,,,,yes
4302,Spectrogram 1,1,29003.465033333,29005.868033333,2.403,211.329,29.9,275.4,105.5,1208533023.041023005015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041023005015.wav,,,,,32.18,2421,BH,High,,,,,y
