Selection	View	Channel	Begin Time (s)	End Time (s)	Delta Time (s)	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Begin File	Begin Path	Tonal	Signal strength	Background	AR comment	SNR NIST Quick (dB FS)	SNR order	species	certainty	comment	type	WH ID	WH Comment	NEW analysis
11157	Spectrogram 1	1	178532.441633333	178533.196633333	0.755	78.075	134.0	267.9	164.1	1208533023.050110025015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050110025015.wav					9.39	5500	BH	High	faint				
12854	Spectrogram 1	1	219166.165333333	219166.890333333	0.725	222.862	127.1	208.0	152.3	1208533023.050206145015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050206145015.wav					9.39	5501	BH	High	faint				
7900	Spectrogram 1	1	109588.997700000	109589.805700000	0.808	116.168	120.9	213.1	175.8	1208533023.041210065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041210065015.wav					9.36	5502	BH	High					
3687	Spectrogram 1	1	21298.833333333	21299.955333333	1.122	4.737	123.3	234.8	175.8	1208533023.041016065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041016065015.wav					9.35	5503	BH	High					
3814	Spectrogram 1	1	22995.478300000	22996.256300000	0.778	201.933	99.8	229.0	175.8	1208533023.041018085015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041018085015.wav					9.35	5504	BH	High					
11769	Spectrogram 1	1	189738.490033333	189739.482033333	0.992	187.094	116.5	174.7	152.3	1208533023.050112145015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050112145015.wav					9.35	5505	BH	High	faint				
9152	Spectrogram 1	1	137128.670700000	137129.890700000	1.220	62.872	145.6	320.4	240.2	1208533023.041226125015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041226125015.wav					9.34	5506	BH	High					
12822	Spectrogram 1	1	218075.542033333	218078.335033333	2.793	32.066	104.2	266.4	169.9	1208533023.050205195015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050205195015.wav					9.34	5507	BH	High					yes
2985	Spectrogram 1	1	15987.922366667	15988.875366667	0.953	92.270	1016.0	1293.9	1218.8	1208533023.041014145015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041014145015.wav					9.3	5508	BH	High					
6690	Spectrogram 1	1	79359.687033333	79362.532033333	2.845	179.311	194.7	463.7	263.7	1208533023.041121025015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041121025015.wav					9.29	5509	BH	High		300 hz			
5215	Spectrogram 1	1	50826.154966667	50828.458966667	2.304	139.627	137.4	234.7	175.8	1208533023.041030205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041030205015.wav					9.28	5510	BH	High		ll200			
6716	Spectrogram 1	1	80359.315333333	80360.208333333	0.893	279.114	103.1	246.2	181.6	1208533023.041121225015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041121225015.wav					9.28	5511	BH	High					
7218	Spectrogram 1	1	94035.249366667	94035.966366667	0.717	158.682	172.1	304.0	222.7	1208533023.041126125015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041126125015.wav					9.28	5512	BH	High					
7995	Spectrogram 1	1	111095.500666667	111095.943666667	0.443	123.057	132.4	224.6	175.8	1208533023.041212185015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041212185015.wav					9.26	5513	BH	High		short			
10805	Spectrogram 1	1	172826.897366667	172829.755366667	2.858	71.208	95.8	215.6	169.9	1208533023.050109045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050109045015.wav					9.26	5514	BH	High					yes
8321	Spectrogram 1	1	118916.707000000	118917.523000000	0.816	146.137	155.5	293.7	199.2	1208533023.041219005015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041219005015.wav					9.25	5515	BH	High					
9103	Spectrogram 1	1	135494.821333333	135495.546333333	0.725	228.389	99.0	279.6	164.1	1208533023.041225165015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041225165015.wav					9.24	5516	BH	High		us			
10124	Spectrogram 1	1	156317.319333333	156317.891333333	0.572	57.156	99.0	291.3	193.4	1208533023.050104165015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050104165015.wav					9.24	5517	BH	High		us			
13135	Spectrogram 1	1	229986.135700000	229989.664699999	3.529	245.592	117.0	289.5	193.4	1208533023.050218025015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050218025015.wav					9.24	5518	BH	High					yes
12780	Spectrogram 1	1	216427.499333333	216428.437333333	0.938	183.638	138.7	208.0	169.9	1208533023.050204025015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050204025015.wav					9.23	5519	BH	High	faint	low			
6208	Spectrogram 1	1	67219.346000000	67220.040000000	0.694	36.524	97.3	234.7	146.5	1208533023.041104005015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041104005015.wav					9.22	5520	BH	High					
7709	Spectrogram 1	1	104308.529966667	104309.055966667	0.526	234.282	120.9	282.1	210.9	1208533023.041208045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041208045015.wav					9.19	5521	BH	High	faint short				
10270	Spectrogram 1	1	160524.046000000	160525.373000000	1.327	64.935	110.7	180.6	140.6	1208533023.050105125015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050105125015.wav					9.19	5522	BH	High					
4871	Spectrogram 1	1	44157.468666667	44158.216666667	0.748	69.437	183.2	240.5	222.7	1208533023.041028085015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041028085015.wav					9.18	5523	BH	High					
8686	Spectrogram 1	1	124326.839300000	124328.425300000	1.586	157.731	132.4	167.0	134.8	1208533023.041220165015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041220165015.wav					9.18	5524	BH	High					
5183	Spectrogram 1	1	50143.381000000	50144.067000000	0.686	56.646	126.0	217.6	164.1	1208533023.041030105015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041030105015.wav					9.17	5525	BH	High					
12544	Spectrogram 1	1	210426.853000000	210427.570000000	0.717	181.175	110.2	191.5	152.3	1208533023.050127045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050127045015.wav					9.16	5526	BH	High	faint				
6301	Spectrogram 1	1	69723.313633333	69724.396633333	1.083	140.747	126.2	298.3	216.8	1208533023.041114005015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041114005015.wav					9.12	5527	BH	High					
8687	Spectrogram 1	1	124335.489300000	124336.824300000	1.335	166.381	120.9	270.6	128.9	1208533023.041220165015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041220165015.wav					9.11	5528	BH	High	faint				
785	Spectrogram 1	1	1206.551700000	1207.572700000	1.021	6.753	183.8	326.1	252.0	1208533023.040920035015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.040920035015.wav					9.1	5529	BH	High			BH		
3698	Spectrogram 1	1	21418.765333333	21419.947333333	1.182	124.669	105.7	229.0	164.1	1208533023.041016065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041016065015.wav					9.1	5530	BH	High					
7333	Spectrogram 1	1	96871.516633333	96872.058633333	0.542	295.724	127.9	314.0	240.2	1208533023.041129105015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041129105015.wav					9.08	5531	BH	High					
13188	Spectrogram 1	1	230541.868633333	230543.225633333	1.357	201.531	94.4	207.1	140.6	1208533023.050218165015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050218165015.wav					9.07	5532	BH	High		ll100			
5097	Spectrogram 1	1	48165.369966667	48165.888966667	0.519	178.251	120.2	257.6	164.1	1208533023.041029045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041029045015.wav					9.05	5533	BH	High		short			
10937	Spectrogram 1	1	174803.268666667	174806.408666667	3.140	247.946	95.8	245.5	175.8	1208533023.050109115015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050109115015.wav					9.02	5534	BH	High					yes
9197	Spectrogram 1	1	137819.080966667	137820.102966667	1.022	153.470	116.5	273.8	222.7	1208533023.041227085015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041227085015.wav					8.99	5535	BH	High		us			
8505	Spectrogram 1	1	121268.984366667	121269.617366667	0.633	99.218	97.9	195.8	128.9	1208533023.041219205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041219205015.wav					8.98	5536	BH	High					
12788	Spectrogram 1	1	216539.169333333	216542.365333333	3.196	295.308	127.1	219.6	169.9	1208533023.050204025015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050204025015.wav					8.94	5537	BH	High		ll100			
4976	Spectrogram 1	1	45906.459333333	45907.397333333	0.938	18.909	143.1	269.1	164.1	1208533023.041028185015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041028185015.wav					8.92	5538	BH	High					
5735	Spectrogram 1	1	56980.118033333	56982.976033333	2.858	295.027	109.8	268.3	181.6	1208533023.041031235015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031235015.wav					8.92	5539	BH	High					y
6	Spectrogram 1	1	243.509000000	244.711300000	1.202	243.509	96.6	271.6	199.2	1208533023.040320075015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.040320075015.wav					8.87	5541	BH	High			BH		
13829	Spectrogram 1	1	244033.988966666	244034.538966666	0.550	197.136	128.1	209.7	169.9	1208533023.050310065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050310065015.wav					8.87	5540	BH	High		short			
7620	Spectrogram 1	1	101920.063300000	101922.921300000	2.858	245.315	116.1	249.5	181.6	1208533023.041206035015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041206035015.wav					8.86	5542	BH	High					yes
12744	Spectrogram 1	1	215413.804033333	215414.574033333	0.770	69.696	104.0	248.5	169.9	1208533023.050203065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050203065015.wav					8.86	5543	BH	High					
11188	Spectrogram 1	1	179182.931000000	179186.546000000	3.615	128.708	125.7	323.4	187.5	1208533023.050110075015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050110075015.wav					8.8	5544	BH	High					yes
12868	Spectrogram 1	1	219894.461666666	219896.155666667	1.694	51.486	132.9	213.8	175.8	1208533023.050207105015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050207105015.wav					8.79	5545	BH	High	faint				
5441	Spectrogram 1	1	53267.690000000	53268.568000000	0.878	181.677	154.6	269.1	199.2	1208533023.041031065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031065015.wav					8.78	5546	BH	High					
9465	Spectrogram 1	1	143817.443333333	143818.160333333	0.717	153.625	122.3	256.3	187.5	1208533023.041231225015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041231225015.wav					8.78	5547	BH	High					
4356	Spectrogram 1	1	30776.804300000	30778.139300000	1.335	185.141	99.8	199.6	146.5	1208533023.041023085015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041023085015.wav					8.77	5548	BH	High		ll100			
8780	Spectrogram 1	1	126282.490633333	126282.978633333	0.488	13.939	110.3	226.3	158.2	1208533023.041221025015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041221025015.wav					8.71	5549	BH	High	faint	us			
9944	Spectrogram 1	1	151014.373966666	151014.977966667	0.604	152.793	99.0	192.2	134.8	1208533023.050102205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050102205015.wav					8.71	5550	BH	High	faint				
6725	Spectrogram 1	1	80682.556300000	80683.159300000	0.603	2.479	137.4	251.9	193.4	1208533023.041122085015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041122085015.wav					8.7	5551	BH	High		short			
7897	Spectrogram 1	1	109562.341700000	109563.035700000	0.694	89.512	167.0	236.1	193.4	1208533023.041210065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041210065015.wav					8.7	5552	BH	High					
5415	Spectrogram 1	1	53099.054000000	53100.145000000	1.091	13.041	148.9	251.9	222.7	1208533023.041031065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031065015.wav					8.67	5553	BH	High					
1104	Spectrogram 1	1	3749.450666667	3750.315666667	0.865	150.008	105.9	317.6	205.1	1208533023.041001165015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041001165015.wav					8.65	5554	BH	High					
3705	Spectrogram 1	1	21556.038333333	21558.914333333	2.876	261.942	199.6	387.5	310.5	1208533023.041016065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041016065015.wav					8.63	5555	BH	High	long loud 300hz	moan			
7895	Spectrogram 1	1	109544.986700000	109545.520700000	0.534	72.157	120.9	230.3	187.5	1208533023.041210065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041210065015.wav					8.6	5556	BH	High		short			
12631	Spectrogram 1	1	213111.556033333	213112.105033333	0.549	166.740	208.0	364.1	252.0	1208533023.050131185015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050131185015.wav					8.45	5557	BH	High					
9930	Spectrogram 1	1	150927.918966666	150929.062966666	1.144	66.338	110.7	233.0	181.6	1208533023.050102205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050102205015.wav					8.41	5558	BH	High	faint				
8036	Spectrogram 1	1	112450.264000000	112451.355000000	1.091	278.061	172.7	236.1	205.1	1208533023.041215065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041215065015.wav					8.29	5559	BH	High					
3695	Spectrogram 1	1	21402.325333333	21405.179333333	2.854	108.229	199.6	387.5	298.8	1208533023.041016065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041016065015.wav					8.23	5560	BH	High	long loud 300hz	moan			
6254	Spectrogram 1	1	68413.735366667	68414.323366667	0.588	31.049	120.5	258.1	205.1	1208533023.041110065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041110065015.wav					8.21	5561	BH	High					
6708	Spectrogram 1	1	80144.080333333	80144.981333333	0.901	63.879	108.8	263.4	164.1	1208533023.041121225015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041121225015.wav					8.14	5562	BH	High					
6436	Spectrogram 1	1	73755.806000000	73758.685000000	2.879	273.957	95.1	207.1	169.9	1208533023.041117125015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041117125015.wav					8.07	5563	BH	High					y
2634	Spectrogram 1	1	13824.764000000	13825.489000000	0.725	28.231	134.1	262.2	187.5	1208533023.041014045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041014045015.wav					8.03	5564	BH	High					
2237	Spectrogram 1	1	8547.821033333	8558.798033334	10.977	149.600	239.5	760.5	304.7	1208533023.041011175015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041011175015.wav					7.97	5566	BH	High	faint				yes
13847	Spectrogram 1	1	244117.181966666	244117.646966666	0.465	280.329	110.7	215.5	169.9	1208533023.050310065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050310065015.wav					7.97	5565	BH	High	faint	short			
2961	Spectrogram 1	1	15932.496366667	15932.830366667	0.334	36.844	143.8	364.2	228.5	1208533023.041014145015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041014145015.wav					7.73	5567	BH	High					
5	Spectrogram 1	1	238.210000000	239.148790000	0.939	238.210	100.6	275.6	199.2	1208533023.040320075015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.040320075015.wav					7.52	5568	BH	High			BH		
3115	Spectrogram 1	1	16722.349366667	16725.105366667	2.756	226.940	95.8	538.9	304.7	1208533023.041014165015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041014165015.wav					7.48	5569	BH	High	ds	ssong			yes
5791	Spectrogram 1	1	57475.067633333	57477.973633333	2.906	190.089	103.1	372.1	199.2	1208533023.041101025015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041101025015.wav					7.47	5570	BH	High	loud	us			
4358	Spectrogram 1	1	30805.748300000	30806.282300000	0.534	214.085	176.1	258.3	216.8	1208533023.041023085015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041023085015.wav					7.33	5571	BH	High					
7258	Spectrogram 1	1	95103.933333333	95104.367333333	0.434	27.802	139.5	267.4	222.7	1208533023.041128045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041128045015.wav					7.15	5572	BH	High		short			
12189	Spectrogram 1	1	200413.817700000	200416.827700000	3.010	65.380	145.1	417.8	234.4	1208533023.050116035015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050116035015.wav					7.08	5573	BH	High					yes
3244	Spectrogram 1	1	17827.706366667	17829.416366667	1.710	132.772	47.9	167.7	99.6	1208533023.041014205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041014205015.wav					6.31	5574	BH	High					yes
11393	Spectrogram 1	1	182265.703000000	182268.453000000	2.750	212.488	107.8	401.2	199.2	1208533023.050110175015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050110175015.wav					5.9	5575	BH	High					yes
9592	Spectrogram 1	1	145465.341700000	145465.890700000	0.549	2.182	75.7	198.1	123.0	1208533023.050101085015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050101085015.wav	X				47.55	1	BH	High					
10800	Spectrogram 1	1	172660.534033333	172663.283033333	2.749	204.796	77.8	323.4	199.2	1208533023.050109015015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050109015015.wav	3	3	3		45.99	2	BH	High					yes
10482	Spectrogram 1	1	167253.900300000	167257.018300000	3.118	196.594	53.9	598.8	140.6	1208533023.050107015015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050107015015.wav	3	2	3		45.89	3	BH	High					yes
10075	Spectrogram 1	1	154679.199366666	154682.057366666	2.858	218.583	35.3	488.2	164.1	1208533023.050104025015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050104025015.wav	3	3	3		45.07	4	BH	High					yes
10573	Spectrogram 1	1	168689.045300000	168692.184300000	3.139	132.136	65.9	431.1	146.5	1208533023.050107115015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050107115015.wav	3	3	3		44.96	5	BH	High					yes
9573	Spectrogram 1	1	145356.505633333	145359.580633333	3.075	193.202	51.0	598.7	146.5	1208533023.050101065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050101065015.wav	3	1	3		44.72	6	BH	High					yes
6972	Spectrogram 1	1	88227.891033333	88231.031033333	3.140	49.664	60.4	576.9	175.8	1208533023.041125075015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041125075015.wav	2	3	3		44.59	7	BH	High					y
5026	Spectrogram 1	1	46923.386366667	46926.395366667	3.009	136.081	66.5	471.8	164.1	1208533023.041028215015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041028215015.wav	3	1	3		44.21	8	BH	High					y
4317	Spectrogram 1	1	29694.040633333	29695.512633333	1.472	2.143	59.9	221.6	134.8	1208533023.041023045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041023045015.wav	2	2	2		44.17	9	BH	High					y
3552	Spectrogram 1	1	19994.175700000	19996.925700000	2.750	199.835	29.9	395.2	93.8	1208533023.041015095015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041015095015.wav	3	2	3		44.14	10	BH	High					yes
9296	Spectrogram 1	1	139811.381966667	139815.560966667	4.179	46.445	72.1	630.5	169.9	1208533023.041228125015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041228125015.wav	3	3	3		44.07	11	BH	High					yes
9646	Spectrogram 1	1	146268.358033333	146272.493033333	4.135	205.439	51.0	496.8	134.8	1208533023.050101115015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050101115015.wav	3	3	3	There is another BH call just before	43.86	12	BH	High					yes
13985	Spectrogram 1	1	249284.341000000	249287.935000000	3.594	48.668	74.7	560.2	117.2	1208533023.050314195015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050314195015.wav	3	2	3		43.85	13	BH	High					yes
9317	Spectrogram 1	1	140548.841300000	140551.634300000	2.793	184.011	63.7	477.7	123.0	1208533023.041228155015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041228155015.wav	3	1	3		43.79	14	BH	High					yes
2468	Spectrogram 1	1	12932.736666667	12934.663666667	1.927	35.941	65.9	610.8	70.3	1208533023.041014005015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041014005015.wav	X				43.64	15	BH	High					yes
11006	Spectrogram 1	1	175669.325033333	175672.118033333	2.793	214.183	35.9	395.2	152.3	1208533023.050109155015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050109155015.wav	3	3	3		43.44	16	BH	High					yes
9534	Spectrogram 1	1	144945.741300000	144949.508300000	3.767	82.267	38.2	484.1	123.0	1208533023.050101045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050101045015.wav	3	1	3		43.43	17	BH	High					yes
13044	Spectrogram 1	1	226856.369000000	226859.162000000	2.793	115.241	75.0	396.4	187.5	1208533023.050213115015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050213115015.wav	3	2	3		43.42	18	BH	High					yes
5031	Spectrogram 1	1	46966.483366667	46969.298366667	2.815	179.178	66.5	332.7	175.8	1208533023.041028215015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041028215015.wav	2	1	3		43.41	19	BH	High					y
9582	Spectrogram 1	1	145403.315633333	145406.065633333	2.750	240.012	31.8	394.9	187.5	1208533023.050101065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050101065015.wav	2	2	3	WW above	43.37	20	BH	High					yes
